Country Name;Country Code;Series Name;Series Code;2014 [YR2014];2015 [YR2015];2016 [YR2016];2017 [YR2017];2018 [YR2018];2019 [YR2019];2020 [YR2020];2021 [YR2021];2022 [YR2022];2023 [YR2023];
India;IND;Annual freshwater withdrawals, total (% of internal resources);ER.H2O.FWTL.ZS;44.77869986;44.77869986;44.77869986;44.77869986;44.77869986;44.77869986;44.77869986;44.77869986;..;..;
India;IND;Births attended by skilled health staff (% of total);SH.STA.BRTC.ZS;81.4;..;81.4;..;..;..;..;89.4;..;..;
India;IND;Contraceptive prevalence, any method (% of married women ages 15-49);SP.DYN.CONU.ZS;..;..;53.5;..;..;..;66.7;66.7;..;..;
India;IND;Domestic credit provided by financial sector (% of GDP);FS.AST.DOMS.GD.ZS;..;..;..;..;..;..;..;..;..;..;
India;IND;Electric power consumption (kWh per capita);EG.USE.ELEC.KH.PC;794.2925528;..;..;..;..;..;..;..;..;..;
India;IND;Energy use (kg of oil equivalent per capita);EG.USE.PCAP.KG.OE;628.482277;..;..;..;..;..;..;..;..;..;
India;IND;Exports of goods and services (% of GDP);NE.EXP.GNFS.ZS;22.96796301;19.81318916;19.15823491;18.79176484;19.9278286;18.6642649;18.68247693;21.39915833;23.20048784;21.8482115;
India;IND;External debt stocks, total (DOD, current US$);DT.DOD.DECT.CD;4.57507E+11;4.78831E+11;4.55542E+11;5.11576E+11;5.21176E+11;5.61017E+11;5.64979E+11;6.11987E+11;6.15516E+11;6.46787E+11;
India;IND;Fertility rate, total (births per woman);SP.DYN.TFRT.IN;2.306;2.287;2.273;2.2;2.177;2.109;2.051;2.031;2.011;..;
India;IND;Foreign direct investment, net inflows (BoP, current US$);BX.KLT.DINV.CD.WD;34576643694;44009492130;44458571546;39966091359;42117450737;50610647354;64362364994;44727277563;49940258404;28078983530;
India;IND;Forest area (sq. km);AG.LND.FRST.K2;705616;708280;710944;713608;716272;718936;721600;724264;726928;..;
India;IND;GDP (current US$);NY.GDP.MKTP.CD;2.03913E+12;2.10359E+12;2.2948E+12;2.65147E+12;2.70293E+12;2.83561E+12;2.67485E+12;3.16727E+12;3.35347E+12;3.56755E+12;
India;IND;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7.410227605;7.996253786;8.256305502;6.795383419;6.453851345;3.871436941;-5.777724707;9.689592492;6.987039326;8.152936311;
India;IND;GNI per capita, Atlas method (current US$);NY.GNP.PCAP.CD;1540;1580;1670;1790;1970;2070;1900;2170;2380;2540;
India;IND;GNI per capita, PPP (current international $);NY.GNP.PCAP.PP.CD;5130;5360;5730;6080;6640;7080;6870;7960;9030;10020;
India;IND;GNI, Atlas method (current US$);NY.GNP.ATLS.CD;2.021E+12;2.0976E+12;2.24678E+12;2.43959E+12;2.71333E+12;2.87854E+12;2.66173E+12;3.06448E+12;3.39454E+12;3.6493E+12;
India;IND;GNI, PPP (current international $);NY.GNP.MKTP.PP.CD;6.73225E+12;7.12099E+12;7.70618E+12;8.26436E+12;9.13197E+12;9.83744E+12;9.63977E+12;1.12503E+13;1.28689E+13;1.44063E+13;
India;IND;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;34.26780563;32.11673014;30.17269058;30.98217283;32.34321822;30.09619757;28.92238401;32.11582218;33.02391697;33.31986126;
India;IND;High-technology exports (% of manufactured exports);TX.VAL.TECH.MF.ZS;9.221221748;8.024769172;7.663257044;7.362081141;9.041451688;10.22373969;11.03256385;10.21255966;12.68227948;14.9343473;
India;IND;Immunization, measles (% of children ages 12-23 months);SH.IMM.MEAS;85;87;88;90;93;95;89;89;95;93;
India;IND;Imports of goods and services (% of GDP);NE.IMP.GNFS.ZS;25.95422274;22.10972471;20.9242508;21.95073212;23.68914073;21.24113863;19.0756284;24.02393045;26.76483213;24.07363871;
India;IND;Income share held by lowest 20%;SI.DST.FRST.20;..;8.4;8.4;8.2;8.2;7.7;7.7;8;..;..;
India;IND;Industry (including construction), value added (% of GDP);NV.IND.TOTL.ZS;27.6564012;27.34739148;26.61899994;26.50001665;26.4120919;24.59147531;25.12290581;26.46652361;25.28406278;25.03063332;
India;IND;Inflation, GDP deflator (annual %);NY.GDP.DEFL.KD.ZG;3.331756917;2.279588108;3.237974951;3.969257934;3.884240272;2.405517161;4.814857919;8.354907715;6.747513083;1.334050656;
India;IND;Life expectancy at birth, total (years);SP.DYN.LE00.IN;69.074;69.636;70.117;70.467;70.71;70.91;70.15;67.24;67.744;..;
India;IND;Merchandise trade (% of GDP);TG.VAL.TOTL.GD.ZS;38.52649691;31.47393343;27.28742591;28.25469628;31.04934687;28.57939103;24.28590824;30.57894683;35.00421432;30.94012647;
India;IND;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;2.543981765;2.457450061;2.543151521;2.531511361;2.424284526;2.545998231;2.807193874;2.480388705;2.363926577;2.443050765;
India;IND;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;72.21351677;75.67324414;84.25058892;86.31708801;85.90350833;83.25286162;82.621059;81.98893361;80.64857717;..;
India;IND;Mortality rate, under-5 (per 1,000 live births);SH.DYN.MORT;46.3;43.6;41.1;38.7;36.4;34.3;32.4;30.6;29.1;..;
India;IND;Net barter terms of trade index (2015 = 100);TT.PRI.MRCH.XD.WD;90.01636181;100;105.3211711;98.52233479;93.31153535;95.4083069;101.3923811;90.74087142;..;..;
India;IND;Net migration;SM.POP.NETM;-227263;-655085;81248;-251642;-589794;-978969;-73806;-348916;-1353478;-979179;
India;IND;Net official development assistance and official aid received (current US$);DT.ODA.ALLD.CD;2991820068;3174350098;2679040039;3198139893;2461989990;2550320068;1794530029;3135310059;2831239990;..;
India;IND;Personal remittances, received (current US$);BX.TRF.PWKR.CD.DT;70388642797;68909693353;62744364090;68967175500;78790170929;83332078002;83149172934;89375152218;1.11222E+11;1.19526E+11;
India;IND;Population density (people per sq. km of land area);EN.POP.DNST;441.3701079;446.6665427;452.0209929;457.3059239;462.3515699;467.1851822;471.7551502;475.6520424;479.4255369;..;
India;IND;Population growth (annual %);SP.POP.GROW;1.261290271;1.192855634;1.191629664;1.162396143;1.097299067;1.040013951;0.973438647;0.82264822;0.790200541;0.88328954;
India;IND;Population, total;SP.POP.TOTL;1312277191;1328024498;1343944296;1359657400;1374659064;1389030312;1402617695;1414203896;1425423212;1438069596;
India;IND;Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population);SI.POV.DDAY;..;18.8;18.1;13.4;11.1;13.2;15.5;12.9;..;..;
India;IND;Poverty headcount ratio at national poverty lines (% of population);SI.POV.NAHC;..;..;..;..;..;..;..;..;..;..;
India;IND;Prevalence of HIV, total (% of population ages 15-49);SH.DYN.AIDS.ZS;0.3;0.3;0.2;0.2;0.2;0.2;0.2;0.2;0.2;..;
India;IND;Prevalence of underweight, weight for age (% of children under 5);SH.STA.MALN.ZS;29.4;36.3;..;33.4;..;..;31.5;..;..;..;
India;IND;Primary completion rate, total (% of relevant age group);SE.PRM.CMPT.ZS;99.02809906;99.90400696;99.31367493;98.5887146;..;96.30937195;98.10421753;99.085495;..;93.48896027;
India;IND;Revenue, excluding grants (% of GDP);GC.REV.XGRT.GD.ZS;11.55062064;12.41520954;12.85101699;12.7267619;13.18853295;..;..;..;9.090114774;..;
India;IND;School enrollment, primary (% gross);SE.PRM.ENRR;111.5845413;112.9378433;119.5128326;117.8681717;101.097956;99.50392361;101.2912534;102.3161233;111.0844556;112.0312309;
India;IND;School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;1.032517552;1.03027153;1.030451775;1.084020019;1.015334487;1.019774318;1.007327437;0.99164027;..;..;
India;IND;School enrollment, secondary (% gross);SE.SEC.ENRR;75.31832886;74.94833374;76.11998749;74.59726715;75.78479004;75.52558136;77.62715518;80.62463969;81.17786118;78.86395859;
India;IND;Surface area (sq. km);AG.SRF.TOTL.K2;3287260;3287260;3287260;3287260;3287260;3287260;3287260;3287260;3287260;..;
India;IND;Tax revenue (% of GDP);GC.TAX.TOTL.GD.ZS;9.984654191;10.56970905;11.14773842;11.38744398;12.01742775;..;..;..;6.719656056;..;
India;IND;Terrestrial and marine protected areas (% of total territorial area);ER.PTD.TOTL.ZS;..;..;3.479305985;3.479306895;3.479306895;3.479306571;3.479306571;4.395609044;4.395609044;..;
India;IND;Time required to start a business (days);IC.REG.DURS;35;30;28.5;29.8;16.5;17.5;..;..;..;..;
India;IND;Total debt service (% of exports of goods, services and primary income);DT.TDS.DECT.EX.ZS;18.62962054;11.20636882;17.26341549;10.08468004;11.39764793;9.0023457;15.05383311;7.810760672;8.26658066;10.1432657;
India;IND;Urban population growth (annual %);SP.URB.GROW;2.444773005;2.399113215;2.419680562;2.414246798;2.368941207;2.330505202;2.281852367;2.150900565;2.134499241;2.245512221;
Indonesia;IDN;Adolescent fertility rate (births per 1,000 women ages 15-19);SP.ADO.TFRT;40.126;37.861;35.356;32.792;30.648;28.876;27.176;26.824;26.581;..;
Indonesia;IDN;Agriculture, forestry, and fishing, value added (% of GDP);NV.AGR.TOTL.ZS;13.336755;13.49264356;13.47874855;13.15663085;12.80849756;12.71260266;13.69841428;13.28016914;12.39988438;12.52930692;
Indonesia;IDN;Annual freshwater withdrawals, total (% of internal resources);ER.H2O.FWTL.ZS;10.35143285;10.69003257;11.02863229;11.02863229;11.02863229;11.02863229;11.02863229;11.02863229;..;..;
Indonesia;IDN;Births attended by skilled health staff (% of total);SH.STA.BRTC.ZS;..;..;92.6;90.9;93.6;94.7;..;..;..;..;
Indonesia;IDN;Contraceptive prevalence, any method (% of married women ages 15-49);SP.DYN.CONU.ZS;61.6;60;59.4;63.6;..;..;..;..;..;..;
Indonesia;IDN;Domestic credit provided by financial sector (% of GDP);FS.AST.DOMS.GD.ZS;43.4238447;46.77406625;47.95567377;46.96393572;47.23182828;47.12942183;53.69435263;54.31463046;51.13024633;50.37008344;
Indonesia;IDN;Electric power consumption (kWh per capita);EG.USE.ELEC.KH.PC;800.1509626;910;956;1021;1064;1084;..;..;..;..;
Indonesia;IDN;Energy use (kg of oil equivalent per capita);EG.USE.PCAP.KG.OE;871.1196685;..;..;..;..;..;..;..;..;..;
Indonesia;IDN;Exports of goods and services (% of GDP);NE.EXP.GNFS.ZS;23.6659846;21.16017926;19.08899385;20.17730444;21.0027465;18.5915278;17.33116828;21.41655564;24.5037442;21.74658177;
Indonesia;IDN;External debt stocks, total (DOD, current US$);DT.DOD.DECT.CD;2.92565E+11;3.0785E+11;3.19053E+11;3.53689E+11;3.79852E+11;4.0238E+11;4.17061E+11;4.17868E+11;3.96032E+11;4.06054E+11;
Indonesia;IDN;Fertility rate, total (births per woman);SP.DYN.TFRT.IN;2.389;2.345;2.309;2.262;2.234;2.215;2.194;2.175;2.153;..;
Indonesia;IDN;Foreign direct investment, net inflows (BoP, current US$);BX.KLT.DINV.CD.WD;25120732060;19779127977;4541713739;20510310832;18909826044;24993551748;19175077748;21213080330;24702029705;22085914486;
Indonesia;IDN;Forest area (sq. km);AG.LND.FRST.K2;959541.6;950279;952718;939498;933442.7;927387.3;921332;915276.633;909221.311;..;
Indonesia;IDN;GDP (current US$);NY.GDP.MKTP.CD;8.90815E+11;8.60854E+11;9.31877E+11;1.01562E+12;1.04227E+12;1.1191E+12;1.05905E+12;1.18651E+12;1.31908E+12;1.37117E+12;
Indonesia;IDN;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;5.006668426;4.8763223;5.033069183;5.069785901;5.17429154;5.01928768;-2.065511829;3.702885628;5.307419348;5.048105771;
Indonesia;IDN;GNI per capita, Atlas method (current US$);NY.GNP.PCAP.CD;3570;3390;3370;3490;3810;4020;3850;4130;4520;4810;
Indonesia;IDN;GNI per capita, PPP (current international $);NY.GNP.PCAP.PP.CD;9730;9690;9930;10350;11030;11620;11410;12410;13890;15020;
Indonesia;IDN;GNI, Atlas method (current US$);NY.GNP.ATLS.CD;9.22996E+11;8.86547E+11;8.90494E+11;9.34208E+11;1.02816E+12;1.09663E+12;1.05919E+12;1.14287E+12;1.26091E+12;1.35259E+12;
Indonesia;IDN;GNI, PPP (current international $);NY.GNP.MKTP.PP.CD;2.51816E+12;2.53812E+12;2.62883E+12;2.76677E+12;2.97844E+12;3.16689E+12;3.1349E+12;3.43477E+12;3.87364E+12;4.22311E+12;
Indonesia;IDN;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;34.60034391;34.06279218;33.8587393;33.7105948;34.57058583;33.78014238;32.34341205;31.44887249;29.74587566;30.5197744;
Indonesia;IDN;High-technology exports (% of manufactured exports);TX.VAL.TECH.MF.ZS;9.32850762;8.889878244;7.998609749;8.446327026;8.212992008;8.092060947;8.424746986;7.20354864;8.304257384;9.083086878;
Indonesia;IDN;Immunization, measles (% of children ages 12-23 months);SH.IMM.MEAS;86;87;88;90;89;88;76;72;92;82;
Indonesia;IDN;Imports of goods and services (% of GDP);NE.IMP.GNFS.ZS;24.41419099;20.77746098;18.33234795;19.17819264;22.07156246;19.03624974;15.64100712;18.78820264;20.96215448;19.56908499;
Indonesia;IDN;Income share held by lowest 20%;SI.DST.FRST.20;7.4;7.4;7.4;7.4;7.4;7.6;7.6;7.6;7.8;7.9;
Indonesia;IDN;Industry (including construction), value added (% of GDP);NV.IND.TOTL.ZS;41.92834213;40.0478624;39.30844398;39.3791548;39.72973745;38.951768;38.23839372;39.84481919;41.43004725;40.21562946;
Indonesia;IDN;Inflation, GDP deflator (annual %);NY.GDP.DEFL.KD.ZG;5.443174549;3.98024266;2.438924087;4.292678122;3.818323569;1.5984885;-0.401651435;6.003973221;9.566686845;1.533073673;
Indonesia;IDN;Life expectancy at birth, total (years);SP.DYN.LE00.IN;69.533;69.699;69.798;69.936;70.338;70.518;68.808;67.57;68.25;..;
Indonesia;IDN;Merchandise trade (% of GDP);TG.VAL.TOTL.GD.ZS;39.7918869;34.04304572;30.0622175;32.07266525;35.38732358;30.28853891;28.79246548;36.04656609;40.13611746;35.06075804;
Indonesia;IDN;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;0.777855178;0.882266734;0.792220213;0.865191376;0.71892819;0.728563744;0.886277729;0.741528496;0.767998661;0.67754107;
Indonesia;IDN;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;127.0667453;130.8216306;147.24962;164.5351584;119.6084851;126.5946679;130.8110952;133.6505363;114.9005566;..;
Indonesia;IDN;Mortality rate, under-5 (per 1,000 live births);SH.DYN.MORT;28.6;27.5;26.4;25.4;24.5;23.6;22.8;22;21.3;..;
Indonesia;IDN;Net barter terms of trade index (2015 = 100);TT.PRI.MRCH.XD.WD;102.5021917;100;101.5418974;101.2075616;100.5608786;100.9991068;98.48086452;100.7706059;..;..;
Indonesia;IDN;Net migration;SM.POP.NETM;-27988;-28487;-28991;-29467;-29911;-30421;-18743;-11248;-37501;-37501;
Indonesia;IDN;Net official development assistance and official aid received (current US$);DT.ODA.ALLD.CD;-381940002.4;-28459999.08;-108279998.8;280190002.4;962690002.4;-693369995.1;1210020020;625900024.4;662700012.2;..;
Indonesia;IDN;Personal remittances, received (current US$);BX.TRF.PWKR.CD.DT;8551164469;9659168639;8906655811;8989529971;11215344812;11666395059;9650926142;9402427089;13089296495;14466835210;
Indonesia;IDN;Population density (people per sq. km of land area);EN.POP.DNST;137.8827053;139.4389346;140.9452677;142.3935832;143.7811527;145.1326889;146.3712836;146.2351077;147.3301752;..;
Indonesia;IDN;Population growth (annual %);SP.POP.GROW;1.175360912;1.122339818;1.0744882;1.022329398;0.96974341;0.935604959;0.849801187;0.704601322;0.74605047;0.842666137;
Indonesia;IDN;Population, total;SP.POP.TOTL;258877399;261799249;264627418;267346658;269951846;272489381;274814866;276758053;278830529;281190067;
Indonesia;IDN;Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population);SI.POV.DDAY;9.7;8.5;6.7;4.3;4.4;3.4;2.8;2.9;2.2;1.8;
Indonesia;IDN;Poverty headcount ratio at national poverty lines (% of population);SI.POV.NAHC;11.3;11.2;10.9;10.6;9.8;9.4;9.8;10.1;9.5;9.4;
Indonesia;IDN;Prevalence of HIV, total (% of population ages 15-49);SH.DYN.AIDS.ZS;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.3;..;
Indonesia;IDN;Prevalence of underweight, weight for age (% of children under 5);SH.STA.MALN.ZS;..;..;..;..;17.7;..;..;..;..;..;
Indonesia;IDN;Primary completion rate, total (% of relevant age group);SE.PRM.CMPT.ZS;109.713562;109.528511;107.9646988;106.1960068;104.9741135;104.6112595;103.1429367;103.3815994;102.9858017;101.9236908;
Indonesia;IDN;Revenue, excluding grants (% of GDP);GC.REV.XGRT.GD.ZS;14.61652911;12.96669934;12.47382327;12.17664757;12.99328466;12.34853846;10.53699207;11.81544296;15.142964;..;
Indonesia;IDN;School enrollment, primary (% gross);SE.PRM.ENRR;110.9105784;109.3619806;107.1620738;105.6342322;104.6482873;102.5970185;102.4379919;101.9907106;100.6449929;100.2281066;
Indonesia;IDN;School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;0.982280016;0.985639989;0.995899975;0.993650019;0.993399978;..;..;..;..;..;
Indonesia;IDN;School enrollment, secondary (% gross);SE.SEC.ENRR;84.68815168;88.78228771;88.56449209;91.5816468;93.43093639;95.78369057;98.04430136;99.09683228;98.97173063;97.16547111;
Indonesia;IDN;Surface area (sq. km);AG.SRF.TOTL.K2;1910931;1913580;1913580;1916820;1916862.2;1916906.77;1916906.77;1916906.77;1916906.77;..;
Indonesia;IDN;Tax revenue (% of GDP);GC.TAX.TOTL.GD.ZS;10.83552375;10.75348778;10.3363487;9.87729308;10.23014302;9.751961808;8.310105242;9.094009979;11.6048417;..;
Indonesia;IDN;Terrestrial and marine protected areas (% of total territorial area);ER.PTD.TOTL.ZS;..;..;5.063359019;5.268233446;5.268233446;5.268239694;5.268443554;5.268443554;5.268443554;..;
Indonesia;IDN;Time required to start a business (days);IC.REG.DURS;53.9;49.3;26.3;24.5;21;12.6;..;..;..;..;
Indonesia;IDN;Total debt service (% of exports of goods, services and primary income);DT.TDS.DECT.EX.ZS;29.91739054;34.60715609;37.47966698;29.43617206;25.13582003;39.48598926;36.81941749;26.21899939;23.32621633;19.55338396;
Indonesia;IDN;Urban population growth (annual %);SP.URB.GROW;2.475694951;2.40223068;2.334499959;2.255685661;2.180843456;2.121496033;2.014731684;1.843900141;1.863884714;1.937899419;
Italy;ITA;Adolescent fertility rate (births per 1,000 women ages 15-19);SP.ADO.TFRT;5.593;5.137;4.766;4.376;4.064;3.68;3.295;3.016;2.988;..;
Italy;ITA;Agriculture, forestry, and fishing, value added (% of GDP);NV.AGR.TOTL.ZS;1.908482131;1.991525528;1.849152483;1.893432648;1.857556126;1.818668799;1.928016202;1.833392908;1.891340093;1.856751598;
Italy;ITA;Annual freshwater withdrawals, total (% of internal resources);ER.H2O.FWTL.ZS;18.61469711;18.60828311;18.55803349;18.50778387;18.45753425;18.54520548;18.43561644;18.43561644;..;..;
Italy;ITA;Births attended by skilled health staff (% of total);SH.STA.BRTC.ZS;99.9;99.9;99.9;99.9;99.9;99.8;99.8;..;..;..;
Italy;ITA;Contraceptive prevalence, any method (% of married women ages 15-49);SP.DYN.CONU.ZS;..;..;..;..;..;..;..;..;..;..;
Italy;ITA;Domestic credit provided by financial sector (% of GDP);FS.AST.DOMS.GD.ZS;..;..;..;..;..;..;..;..;..;..;
Italy;ITA;Electric power consumption (kWh per capita);EG.USE.ELEC.KH.PC;5002.40668;..;..;..;..;..;..;..;..;..;
Italy;ITA;Energy use (kg of oil equivalent per capita);EG.USE.PCAP.KG.OE;2414.484002;2481.754645;..;..;..;..;..;..;..;..;
Italy;ITA;Exports of goods and services (% of GDP);NE.EXP.GNFS.ZS;28.62240274;29.14411105;28.79874889;30.13988592;30.81350727;30.94987392;28.72585519;31.17160886;35.11701656;33.72973345;
Italy;ITA;External debt stocks, total (DOD, current US$);DT.DOD.DECT.CD;..;..;..;..;..;..;..;..;..;..;
Italy;ITA;Fertility rate, total (births per woman);SP.DYN.TFRT.IN;1.37;1.35;1.34;1.32;1.29;1.27;1.24;1.25;1.24;..;
Italy;ITA;Foreign direct investment, net inflows (BoP, current US$);BX.KLT.DINV.CD.WD;17032744039;13303439230;25656663795;8737024579;44249715319;35760550299;-17050399621;24902365871;62728326244;42019753074;
Italy;ITA;Forest area (sq. km);AG.LND.FRST.K2;92432.72;92970.8;93508.9;94047;94585.1;95123.2;95661.3;96199.4;96737.5;..;
Italy;ITA;GDP (current US$);NY.GDP.MKTP.CD;2.17326E+12;1.84543E+12;1.88711E+12;1.97072E+12;2.09944E+12;2.01961E+12;1.90748E+12;2.17921E+12;2.103E+12;2.30094E+12;
Italy;ITA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;-0.00138764;0.885667638;1.236221107;1.603699946;0.826646697;0.429162534;-8.86822121;8.931062066;4.661762651;0.697632994;
Italy;ITA;GNI per capita, Atlas method (current US$);NY.GNP.PCAP.CD;34920;33030;31960;31370;33850;34890;32430;36410;38330;37920;
Italy;ITA;GNI per capita, PPP (current international $);NY.GNP.PCAP.PP.CD;36200;36650;40040;41810;43510;46840;44770;49850;55700;56400;
Italy;ITA;GNI, Atlas method (current US$);NY.GNP.ATLS.CD;2.12261E+12;2.00597E+12;1.9377E+12;1.89893E+12;2.04533E+12;2.08385E+12;1.92736E+12;2.15331E+12;2.26219E+12;2.23715E+12;
Italy;ITA;GNI, PPP (current international $);NY.GNP.MKTP.PP.CD;2.20045E+12;2.22603E+12;2.42762E+12;2.53122E+12;2.62905E+12;2.79769E+12;2.66083E+12;2.94796E+12;3.28729E+12;3.32714E+12;
Italy;ITA;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;17.0766736;17.28131749;17.71186399;18.16942229;18.66087161;18.36413153;17.89868683;22.00113823;24.75631992;22.75497093;
Italy;ITA;High-technology exports (% of manufactured exports);TX.VAL.TECH.MF.ZS;7.736913817;8.15204658;8.29074617;7.805268719;7.476558756;7.758024596;8.587243013;7.770245655;9.159162313;9.983696894;
Italy;ITA;Immunization, measles (% of children ages 12-23 months);SH.IMM.MEAS;87;85;87;92;93;94;92;94;94;95;
Italy;ITA;Imports of goods and services (% of GDP);NE.IMP.GNFS.ZS;25.8321272;26.29157476;25.63339781;27.44310811;28.46147624;27.74431634;25.21362872;29.13036876;36.93617537;32.51037335;
Italy;ITA;Income share held by lowest 20%;SI.DST.FRST.20;6.2;5.9;6.1;6;6.1;6.3;6.3;6.5;..;..;
Italy;ITA;Industry (including construction), value added (% of GDP);NV.IND.TOTL.ZS;20.18708447;20.28952832;20.66264572;20.79261424;20.98654902;21.01229844;20.96420391;22.55727711;23.22242618;22.93955728;
Italy;ITA;Inflation, GDP deflator (annual %);NY.GDP.DEFL.KD.ZG;0.902550731;0.782776475;1.24817182;0.709821721;1.070581531;1.047006904;1.577402775;1.283321912;3.560161402;5.81875394;
Italy;ITA;Life expectancy at birth, total (years);SP.DYN.LE00.IN;83.0902439;82.54390244;83.24390244;82.94634146;83.34634146;83.49756098;82.19512195;82.64634146;82.9;..;
Italy;ITA;Merchandise trade (% of GDP);TG.VAL.TOTL.GD.ZS;46.20676199;47.03022697;46.02405017;48.74053945;50.14519937;50.14461239;48.58024559;54.2883526;64.33022397;57.22649614;
Italy;ITA;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1.282969654;1.208228326;1.334835252;1.357370559;1.359290935;1.311509625;1.738983981;1.681262242;1.694557522;1.605782893;
Italy;ITA;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;149.0557814;145.5869288;142.9771615;139.776512;139.1884938;133.0713342;130.3870472;131.86107;132.971226;..;
Italy;ITA;Mortality rate, under-5 (per 1,000 live births);SH.DYN.MORT;3.6;3.5;3.4;3.3;3.2;3;2.9;2.8;2.6;..;
Italy;ITA;Net barter terms of trade index (2015 = 100);TT.PRI.MRCH.XD.WD;97.21733023;100;102.6615042;99.74062006;98.55294463;100.941574;104.715058;99.13694753;..;..;
Italy;ITA;Net migration;SM.POP.NETM;52679;39389;84568;95147;83686;46634;85281;157327;231228;150189;
Italy;ITA;Net official development assistance and official aid received (current US$);DT.ODA.ALLD.CD;..;..;..;..;..;..;..;..;..;..;
Italy;ITA;Personal remittances, received (current US$);BX.TRF.PWKR.CD.DT;10099257246;9607744315;9512833704;9742186172;9899652023;10458515879;9888526922;10508060201;10529552165;12102901534;
Italy;ITA;Population density (people per sq. km of land area);EN.POP.DNST;205.5645581;205.3665384;205.0179495;204.7109374;204.3222259;201.9805456;200.9991005;199.9654163;199.5592689;..;
Italy;ITA;Population growth (annual %);SP.POP.GROW;0.917504096;-0.096376133;-0.169884073;-0.149861117;-0.19006364;-1.153028424;-0.487095092;-0.515599999;-0.202300867;-0.034221658;
Italy;ITA;Population, total;SP.POP.TOTL;60789140;60730582;60627498;60536709;60421760;59729081;59438851;59133173;59013667;58993475;
Italy;ITA;Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population);SI.POV.DDAY;1.2;1.9;1.6;1.4;1.5;1;0.8;0.8;..;..;
Italy;ITA;Poverty headcount ratio at national poverty lines (% of population);SI.POV.NAHC;19.9;20.6;20.3;20.3;20.1;20;20.1;20.1;..;..;
Italy;ITA;Prevalence of HIV, total (% of population ages 15-49);SH.DYN.AIDS.ZS;0.3;0.3;0.3;0.3;0.2;0.2;0.2;0.2;0.2;..;
Italy;ITA;Prevalence of underweight, weight for age (% of children under 5);SH.STA.MALN.ZS;..;..;..;..;..;..;..;..;..;..;
Italy;ITA;Primary completion rate, total (% of relevant age group);SE.PRM.CMPT.ZS;99.31852722;98.95012665;98.49062347;99.57051086;98.83381653;98.36914063;98.72059631;97.71479034;97.15345764;..;
Italy;ITA;Revenue, excluding grants (% of GDP);GC.REV.XGRT.GD.ZS;39.69537446;39.58328787;39.73929304;39.28516767;39.22161139;39.92202506;40.3671375;40.1446963;39.58849604;..;
Italy;ITA;School enrollment, primary (% gross);SE.PRM.ENRR;100.7522583;100.3719025;99.81276703;102.803093;102.894989;102.9593735;102.636673;101.0898819;101.564537;..;
Italy;ITA;School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;0.994589984;0.996529996;1.002699971;0.984040022;0.978990018;0.983399987;0.990440011;..;..;..;
Italy;ITA;School enrollment, secondary (% gross);SE.SEC.ENRR;101.121727;101.2280884;100.7429581;101.0100174;101.526413;101.7417831;101.8361282;101.8348694;101.3538589;..;
Italy;ITA;Surface area (sq. km);AG.SRF.TOTL.K2;302069;302069;302069;302069;302069;302068;302068;302068;302070;..;
Italy;ITA;Tax revenue (% of GDP);GC.TAX.TOTL.GD.ZS;24.71252771;24.62168524;24.93693458;24.57189567;24.1515597;24.4756458;24.6295251;24.76885575;24.49652235;..;
Italy;ITA;Terrestrial and marine protected areas (% of total territorial area);ER.PTD.TOTL.ZS;..;..;13.34644424;13.3653061;13.3653061;13.33487228;13.95259199;13.95229275;14.54395132;..;
Italy;ITA;Time required to start a business (days);IC.REG.DURS;11.5;11;11;11;11;11;..;..;..;..;
Italy;ITA;Total debt service (% of exports of goods, services and primary income);DT.TDS.DECT.EX.ZS;..;..;..;..;..;..;..;..;..;..;
Italy;ITA;Urban population growth (annual %);SP.URB.GROW;1.341371299;0.325701454;0.246127222;0.26299854;0.228197851;-0.730852392;-0.059658081;-0.084372346;0.232653945;0.405799964;
Japan;JPN;Adolescent fertility rate (births per 1,000 women ages 15-19);SP.ADO.TFRT;4.325;4.04;3.75;3.404;3.076;2.772;2.503;2.088;1.821;..;
Japan;JPN;Agriculture, forestry, and fishing, value added (% of GDP);NV.AGR.TOTL.ZS;0.9966057;1.03412007;1.124981308;1.128440549;1.044248236;1.038947445;1.066323187;1.013280818;1.017598217;..;
